target_id,uniprot_id,gene_symbol,gene_name,score_overall,max_clinical_phase,n_drugs,score_known_drug,score_rna_expression,score_genetic_literature,score_literature,score_genetic_association,score_animal_model,score_affected_pathway
ENSG00000173473,Q92922,SMARCC1,SWI/SNF related BAF chromatin remodeling complex subunit C1,0.3180821723805543,0,0,,0.043224121445056655,,0.5425782368683718,0.4951315727245182,,
ENSG00000237541,P01906,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",0.31800624149110435,0,0,,,,0.2569256632781272,,,0.5102498368886655
ENSG00000136643,Q96S38,RPS6KC1,ribosomal protein S6 kinase C1,0.3179745891085861,0,0,,0.03046417249886848,,0.06079307976116211,,,0.519327418687649
ENSG00000132330,Q96I15,SCLY,selenocysteine lyase,0.3179312442469792,0,0,,,,0.13357590580855339,,,0.5162939599903318
ENSG00000150907,Q12778,FOXO1,forkhead box O1,0.31788417519417095,0,0,,0.08233367511786588,,0.7118393585195234,0.48547372511217146,,
ENSG00000125826,Q9BYM8,RBCK1,RANBP2-type and C3HC4-type zinc finger containing 1,0.31782381365344103,0,0,,,,0.04448871350855044,0.5205716044364999,,
ENSG00000156885,Q02221,COX6A2,cytochrome c oxidase subunit 6A2,0.3177940185469682,0,0,,,,0.06839221473130737,,,0.519327418687649
ENSG00000136261,Q9Y6E2,BZW2,basic leucine zipper and W2 domains 2,0.3175814523477507,0,0,,,,0.030396539880581056,0.5208775471732834,,
ENSG00000198945,Q96JM7,L3MBTL3,L3MBTL histone methyl-lysine binding protein 3,0.31756400850801825,0,0,,,,,,,0.5223686803755174
ENSG00000116132,P54821,PRRX1,paired related homeobox 1,0.31740014447351017,0,0,,,,0.4955309611982493,0.49732258842154353,,
ENSG00000119487,Q9BPZ7,MAPKAP1,MAPK associated protein 1,0.3172030462564823,0,0,,,,0.08659208390842947,0.5174453206853027,,
ENSG00000174136,Q6NW40,RGMB,repulsive guidance molecule BMP co-receptor b,0.31702332063641736,0,0,,,,0.28479869171444416,,,0.5072393552971188
ENSG00000169100,P12236,SLC25A6,solute carrier family 25 member 6,0.31693017658818623,0,0,,,,0.16115934414329855,,,0.5132681077890525
ENSG00000292334,P12236,SLC25A6,solute carrier family 25 member 6 ,0.31693017658818623,0,0,,,,0.16115934414329855,,,0.5132681077890525
ENSG00000162989,P48549,KCNJ3,potassium inwardly rectifying channel subfamily J member 3,0.3168730080961832,4,2,,0.009205002719726041,,0.09307579042140779,0.516373692030789,,
ENSG00000138071,P61160,ACTR2,actin related protein 2,0.3167416125644004,0,0,,0.03663819085094614,,0.2592509532705921,,,0.5072391718129015
ENSG00000241484,P85298,ARHGAP8,Rho GTPase activating protein 8,0.31670783823559523,0,0,,,,,0.520960345289046,,
ENSG00000158050,Q05923,DUSP2,dual specificity phosphatase 2,0.31665564593161694,0,0,,,,0.09161065843586755,,,0.5162939599903318
ENSG00000124207,P55060,CSE1L,chromosome segregation 1 like,0.3165638893089158,0,0,,,,0.49130291866350284,0.4961584143019717,,
ENSG00000170340,Q9NY97,B3GNT2,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",0.3164500252447299,0,0,,,,0.024823840902474525,0.5192950704504888,,
ENSG00000152990,Q8IWK6,ADGRA3,adhesion G protein-coupled receptor A3,0.316331818750276,0,0,,0.05793002205438066,,,0.5174453206853027,,
ENSG00000116898,P82914,MRPS15,mitochondrial ribosomal protein S15,0.316049808432593,0,0,,0.07167584019297017,,,,,0.5162941442197028
ENSG00000118514,Q9H2A2,ALDH8A1,aldehyde dehydrogenase 8 family member A1,0.3157152464664837,0,0,,,,,,,0.5193276071994293
ENSG00000171714,Q75V66,ANO5,anoctamin 5,0.3151740534623453,0,0,,0.008943907727730077,,0.012158615952232422,0.5176307014994128,,
ENSG00000068878,Q14997,PSME4,proteasome activator subunit 4,0.31510493590433913,0,0,,,,0.03647584785669726,0.5164999002746407,,
ENSG00000237289,P12532,CKMT1B,"creatine kinase, mitochondrial 1B",0.3150185723611629,0,0,,,,0.037742370351721476,,,0.5162945126792162
ENSG00000132704,Q96LA5,FCRL2,Fc receptor like 2,0.314887679495962,0,0,,,,0.03343619386863916,,,0.5162945126792162
ENSG00000172260,Q7Z3B1,NEGR1,neuronal growth regulator 1,0.3148331290745508,0,0,,0.039732222807516086,,0.051711108249283246,0.5144080973745336,,
ENSG00000233276,P07203,GPX1,glutathione peroxidase 1,0.31479064657840533,0,0,,,,0.39107944955142987,,,0.4982527381137063
ENSG00000162733,Q16832,DDR2,discoidin domain receptor tyrosine kinase 2,0.3147061744911626,4,1,,,,0.44790652471364206,,,0.49527243418630906
ENSG00000168421,Q15669,RHOH,ras homolog family member H,0.3145994009359761,0,0,,,,0.03698245685470695,0.5156430031886212,,
ENSG00000180611,Q8IYB1,MB21D2,Mab-21 domain containing 2,0.3145709465246171,0,0,,,,,0.5174453206853027,,
ENSG00000153107,Q9H1A4,ANAPC1,anaphase promoting complex subunit 1,0.3145630162012734,0,0,,,,,0.5174322759055764,,
ENSG00000074964,Q5VXI4,ARHGEF10L,Rho guanine nucleotide exchange factor 10 like,0.3142513994323664,0,0,,,,0.030396539880581056,0.5153998629887231,,
ENSG00000187079,P28347,TEAD1,TEA domain transcription factor 1,0.3141233701610192,0,0,,0.04079660169244076,,0.18884252466847132,0.5063603741709012,,
ENSG00000198626,Q92736,RYR2,ryanodine receptor 2,0.31409393958815374,0,0,,0.0728486686601902,,0.9250215786436886,,,0.46879074225969253
ENSG00000138398,Q13427,PPIG,peptidylprolyl isomerase G,0.31390338453328936,0,0,,,,0.44844167773576465,0.49392514801283294,,
ENSG00000164749,Q14541,HNF4G,hepatocyte nuclear factor 4 gamma,0.3137220695792615,0,0,,,,0.09118961964174316,,,0.5114895015859651
ENSG00000102837,Q6UX06,OLFM4,olfactomedin 4,0.3136484191585192,0,0,,,,0.1135564069038707,,,0.5102500128732426
ENSG00000120903,Q15822,CHRNA2,cholinergic receptor nicotinic alpha 2 subunit,0.3135100792121898,0,0,,,,0.1961511138718259,0.5058927188177141,,
ENSG00000101489,Q9BZC1,CELF4,CUGBP Elav-like family member 4,0.31323874119873246,0,0,,,,0.030396539880581056,0.5137341170886759,,
ENSG00000198183,Q9NP55,BPIFA1,BPI fold containing family A member 1,0.31319490965951996,0,0,,,,,,,0.5151818445289652
ENSG00000109158,P48169,GABRA4,gamma-aminobutyric acid type A receptor subunit alpha4,0.31306595674138055,4,19,0.13678442946261474,0.04704488677142673,,0.01823792392834863,0.07503224586039027,,0.4717027387219874
ENSG00000125971,Q9NP97,DYNLRB1,dynein light chain roadblock-type 1,0.31304794421793763,0,0,,,,0.03343619386863916,,,0.5132682878436722
ENSG00000157103,P30531,SLC6A1,solute carrier family 6 member 1,0.3129794310556921,4,2,,,,0.18730784727124247,0.4934248444748309,0.34480315013537116,
ENSG00000155052,Q8WYK1,CNTNAP5,contactin associated protein family member 5,0.31292525815491584,0,0,,,,0.04819202528400123,0.5123286870151664,,
ENSG00000211448,Q92813,DIO2,iodothyronine deiodinase 2,0.3126181055626149,0,0,,,,0.1919104892805641,0.5046375211240522,,
ENSG00000095794,Q03060,CREM,cAMP responsive element modulator,0.31237272354330786,0,0,,,,0.03343619386863916,0.5121576011055063,,
ENSG00000074266,O75530,EED,embryonic ectoderm development,0.3122839053086677,0,0,,,,0.06219807538230897,0.5105734077780838,,
ENSG00000171877,Q7Z6J6,FRMD5,FERM domain containing 5,0.31225540921032224,0,0,,0.019027891696501945,,0.030396539880581056,0.511693768597489,,
ENSG00000218891,Q8NAF0,ZNF579,zinc finger protein 579,0.31210515771501596,0,0,,,,0.037995674850726316,,,0.5114895015859651
ENSG00000110871,Q5HYK3,COQ5,"coenzyme Q5, methyltransferase",0.3120315996175547,0,0,,,,,,,0.5132682878436722
ENSG00000097007,P00519,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",0.31191486959215997,4,26,0.4756889621644932,,,0.7477462730215508,,,
ENSG00000163349,Q86Z02,HIPK1,homeodomain interacting protein kinase 1,0.3118410817441857,0,0,,0.05410127039855181,,,,,0.5102498368886655
ENSG00000198862,O94822,LTN1,listerin E3 ubiquitin protein ligase 1,0.3116696720940721,0,0,,,,0.6155299325817664,0.48189644792073444,,
ENSG00000110880,Q9ULV4,CORO1C,coronin 1C,0.31166815018472416,0,0,,0.04300473571321945,,0.012158615952232422,,,0.5102500128732426
ENSG00000165140,P09467,FBP1,fructose-bisphosphatase 1,0.3112848665422509,0,0,,,,0.338167918240755,0.4951315727245182,,
ENSG00000066777,Q9Y6D6,ARFGEF1,ARF guanine nucleotide exchange factor 1,0.31119862058007597,0,0,,,,,0.5118981005777016,,
ENSG00000171421,Q9P0J6,MRPL36,mitochondrial ribosomal protein L36,0.3109975524164449,0,0,,0.08656006838277916,,,,,0.5072393552971188
ENSG00000124596,Q9Y530,OARD1,O-acyl-ADP-ribose deacylase 1,0.31091918051766565,0,0,,,,0.09351564420655048,0.5067626606834599,,
ENSG00000153310,Q9NUQ9,CYRIB,CYFIP related Rac1 interactor B,0.3107464748254903,0,0,,,,0.3743153697542395,0.49243858665652585,,
ENSG00000129657,Q92503,SEC14L1,SEC14 like lipid binding 1,0.3105773197379179,0,0,,0.01252189992818136,,,,,0.5102500128732426
ENSG00000260314,P22897,MRC1,mannose receptor C-type 1,0.3105344643558568,0,0,,,,0.304825614567315,0.49556433329193744,,
ENSG00000101412,Q01094,E2F1,E2F transcription factor 1,0.31037713109199633,3,1,,,,0.3729250859639743,,,0.49190055844985675
ENSG00000127527,Q9UBC2,EPS15L1,epidermal growth factor receptor pathway substrate 15 like 1,0.31019669730737026,0,0,,,,,,,0.5102500128732426
ENSG00000172572,Q14432,PDE3A,phosphodiesterase 3A,0.30991349723142375,4,17,,,,0.03343619386863916,0.5081123605591388,,
ENSG00000185736,Q9NS39,ADARB2,adenosine deaminase RNA specific B2 (inactive),0.3098263167017768,0,0,,,,0.3130796060829982,0.4939867845970396,,
ENSG00000118007,Q8WVM7,STAG1,STAG1 cohesin complex component,0.30979117045428806,0,0,,,,0.06898325856231867,0.5061337890647182,,
ENSG00000129625,Q00765,REEP5,receptor accessory protein 5,0.30962589963945697,0,0,,0.04291286655180981,,0.321151802677787,,,0.4922998846613664
ENSG00000257923,P39880,CUX1,cut like homeobox 1,0.3095673401632702,0,0,,0.04761924967247727,,0.4693902037656457,0.48468705242367843,,
ENSG00000176681,A6NMS7,LRRC37A,leucine rich repeat containing 37A,0.3092845136212952,0,0,,,,0.03951550184475537,0.5067737648823479,,
ENSG00000138303,Q8N9N2,ASCC1,activating signal cointegrator 1 complex subunit 1,0.3089833692791821,0,0,,,,0.30577821521318493,0.4929652696379743,,
ENSG00000110514,Q8WXG6,MADD,MAP kinase activating death domain,0.3088555450483216,0,0,,,,0.2688045054672715,0.4946036939715948,,
ENSG00000128595,O43852,CALU,calumenin,0.3084810663215482,0,0,,,,0.06383273374922022,,,0.5042362934872865
ENSG00000276231,Q5UE93,PIK3R6,phosphoinositide-3-kinase regulatory subunit 6,0.30842374863068206,0,0,,,,0.03647584785669726,0.5055098545327479,,
ENSG00000143149,P49189,ALDH9A1,aldehyde dehydrogenase 9 family member A1,0.3083198554644409,0,0,,,,0.35656364388391726,,,0.4893345683618506
ENSG00000182718,P07355,ANXA2,annexin A2,0.3083178016341151,0,0,,,,0.6507381437873121,,,0.47462246497174854
ENSG00000171450,Q13319,CDK5R2,cyclin dependent kinase 5 regulatory subunit 2,0.30831566608374655,0,0,,,,0.4155769804831004,,,0.48637701031876185
ENSG00000145217,Q9H2B4,SLC26A1,solute carrier family 26 member 1,0.3081076877183637,0,0,,,,,0.5068137507243045,,
ENSG00000100490,Q00532,CDKL1,cyclin dependent kinase like 1,0.307354863933215,0,0,,0.030531309363767533,,0.10546575781606463,0.49962365132975967,,
ENSG00000185339,P20062,TCN2,transcobalamin 2,0.30690503399206737,0,0,,,,0.09734451476491794,0.49996825092752883,,
ENSG00000119866,Q9H165,BCL11A,BCL11 transcription factor A,0.3068595158808405,0,0,,,,0.11610558094709046,0.49895532378178337,,
ENSG00000143702,Q5SW79,CEP170,centrosomal protein 170,0.3067880207007082,0,0,,0.021335672585731547,,,0.5035762150573845,,
ENSG00000136628,P07814,EPRS1,glutamyl-prolyl-tRNA synthetase 1,0.30675806264900796,0,0,,,,0.14047431112160091,0.49757000441035193,,
ENSG00000149115,Q9C0C2,TNKS1BP1,tankyrase 1 binding protein 1,0.3066109946117942,0,0,,,,,0.5043518042125475,,
ENSG00000185551,P24468,NR2F2,nuclear receptor subfamily 2 group F member 2,0.3062287507407024,0,0,,,,0.04137306817079087,,,0.5016543886610247
ENSG00000148450,Q9Y3D2,MSRB2,methionine sulfoxide reductase B2,0.30616861458577493,0,0,,0.08845818054706757,,0.1305362518204953,0.4951315727245182,,
ENSG00000124570,P35237,SERPINB6,serpin family B member 6,0.3061427310717643,0,0,,,,0.3440805354602725,,,0.4863775194728878
ENSG00000135114,Q15646,OASL,2'-5'-oligoadenylate synthetase like,0.30602682329292313,0,0,,,,0.19920779076465087,0.4934304972127123,,
ENSG00000162545,Q7Z7J9,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1,0.3059787762843345,0,0,,,,0.037995674850726316,0.08506197387199624,,0.4812020112721598
ENSG00000145901,Q15025,TNIP1,TNFAIP3 interacting protein 1,0.3058261341038644,0,0,,,,0.2019099727184307,0.4929652696379743,,
ENSG00000197483,Q5EBL2,ZNF628,zinc finger protein 628,0.30544751509291634,0,0,,,,0.14590339142678904,,,0.49514279917926274
ENSG00000166803,Q15004,PCLAF,PCNA clamp associated factor,0.3051304959105336,0,0,,,,0.1790245325971607,0.4929652696379743,,
ENSG00000108576,P31645,SLC6A4,solute carrier family 6 member 4,0.30512354440331574,4,56,0.4706228721843963,,,0.6256437876382442,,,
ENSG00000157554,P11308,ERG,ETS transcription factor ERG,0.30501773006741423,0,0,,,,0.6454771240663917,,,0.4694571488152417
ENSG00000158321,Q8WXX7,AUTS2,activator of transcription and developmental regulator AUTS2,0.30488436496179494,0,0,,,,,0.5015116295466437,,
ENSG00000186153,Q9NZC7,WWOX,WW domain containing oxidoreductase,0.30483763908200034,0,0,,,,0.3800668944070227,0.4824314243020714,,
ENSG00000145029,Q9BSH3,NICN1,"nicolin 1, tubulin polyglutamylase complex subunit",0.3047197250256188,0,0,,,,,,,0.501240809353255
ENSG00000166483,P30291,WEE1,WEE1 G2 checkpoint kinase,0.30461641161044245,2,2,,,,0.4882892978166285,0.4145025139463799,,0.3028699175960163
ENSG00000162551,P05186,ALPL,"alkaline phosphatase, biomineralization associated",0.3042817196408858,0,0,,,,0.2478216016105329,0.48812924367395,,
ENSG00000166035,P11150,LIPC,"lipase C, hepatic type",0.3042418465128567,0,0,,,,0.3741377869641296,0.4817478461383526,,
ENSG00000148730,Q13542,EIF4EBP2,eukaryotic translation initiation factor 4E binding protein 2,0.3040957648744349,0,0,,0.01540814878263299,,0.13813538679064055,0.4929652696379743,,
ENSG00000127663,O94953,KDM4B,lysine demethylase 4B,0.3040272047347439,0,0,,0.0114410417377532,,0.04542594015486835,0.49757612368028603,,
ENSG00000070778,Q16825,PTPN21,protein tyrosine phosphatase non-receptor type 21,0.3040121835947236,0,0,,,,,0.5000769574252478,,
ENSG00000101752,Q86YT6,MIB1,MIB E3 ubiquitin protein ligase 1,0.3038919537248044,0,0,,,,0.09118961964174316,0.4953197074365705,,
ENSG00000088992,Q96BS2,TESC,tescalcin,0.30360266183465295,0,0,,,,0.08543505003341917,0.4951315727245182,,
ENSG00000131061,Q9BYN7,ZNF341,zinc finger protein 341,0.3035300296016905,0,0,,,,0.017795485403420176,,,0.4983940764479856
ENSG00000283683,A0A1B0GUC4,MYOCOS,myocilin opposite strand,0.3033351542679342,0,0,,,,,0.4989632955916161,,
ENSG00000082175,P06401,PGR,progesterone receptor,0.3033165517778933,4,28,0.4770568064591193,,,0.4375177889784849,,,
ENSG00000107186,O75970,MPDZ,multiple PDZ domain crumbs cell polarity complex component,0.30295048794234997,0,0,,,,0.05927325276713306,0.4953668860565805,,
ENSG00000259207,P05106,ITGB3,integrin subunit beta 3,0.3027378485346471,4,8,,,,0.16479621142009915,0.48974096244463083,,
ENSG00000155254,Q9BSK0,MARVELD1,MARVEL domain containing 1,0.30263488468801275,0,0,,,,,0.49781140530628654,,
ENSG00000157191,Q9NVZ3,NECAP2,NECAP endocytosis associated 2,0.30254651589585774,0,0,,,,,0.04515547432211528,,0.48637717677277925
ENSG00000175216,Q14008,CKAP5,cytoskeleton associated protein 5,0.3023438007598483,0,0,,,,0.1413439104447019,0.49026539882512643,,
ENSG00000067606,Q05513,PRKCZ,protein kinase C zeta,0.3019972555125029,4,4,,0.031525556034055116,,0.19368932689956464,,,0.4863775194728878
ENSG00000103546,P23975,SLC6A2,solute carrier family 6 member 2,0.3019499108871471,4,86,0.4857995164684793,,,0.2177031789513728,,,
ENSG00000274180,Q8N6N6,NATD1,N-acetyltransferase domain containing 1,0.30194719348206134,0,0,,,,,0.4966802054910228,,
ENSG00000151715,Q96B21,TMEM45B,transmembrane protein 45B,0.30192968156582445,0,0,,,,0.030396539880581056,0.4951315727245182,,
ENSG00000036448,P54296,MYOM2,myomesin 2,0.30181998999371357,0,0,,,,0.08342161500559467,,,0.4922998846613664
ENSG00000151376,Q16798,ME3,malic enzyme 3,0.30173676083276685,0,0,,0.05370728258019851,,0.015198269940290528,0.4933109563007207,,
ENSG00000026559,Q9UIX4,KCNG1,potassium voltage-gated channel modifier subfamily G member 1,0.3017246066036786,4,6,,0.07050539425530093,,0.10089962543692878,0.48970229916694213,,
ENSG00000107949,Q9P287,BCCIP,BRCA2 and CDKN1A interacting protein,0.301700971948771,0,0,,0.06619840254301139,,,0.4929652696379743,,
ENSG00000054654,Q8WXH0,SYNE2,spectrin repeat containing nuclear envelope protein 2,0.3016666741159118,0,0,,,,0.289864781694541,0.23263235806236132,,0.43161924332561
ENSG00000105287,Q9BZL6,PRKD2,protein kinase D2,0.30154693284468986,0,0,,,,0.13374477547455663,,,0.4893345683618506
ENSG00000138760,Q14108,SCARB2,scavenger receptor class B member 2,0.30148472215828864,0,0,,,,0.07352395929349283,0.4922432773156241,,
ENSG00000198369,Q7Z698,SPRED2,sprouty related EVH1 domain containing 2,0.30128064520348075,0,0,,,,0.06290395058620245,0.49243858665652585,,
ENSG00000103018,O43169,CYB5B,cytochrome b5 type B,0.30122445617307597,0,0,,,,0.06383273374922022,,,0.4922997208099664
ENSG00000165714,Q969J3,BORCS5,BLOC-1 related complex subunit 5,0.3011835711923884,0,0,,,,0.06079307976116211,0.4923844508206618,,
ENSG00000145246,Q9P241,ATP10D,ATPase phospholipid transporting 10D (putative),0.30109147419622667,0,0,,,,,,,0.49527261224324437
ENSG00000177058,Q8NBW4,SLC38A9,solute carrier family 38 member 9,0.30100573192911273,0,0,,,,,0.4951315727245182,,
ENSG00000154743,Q8NCE0,TSEN2,tRNA splicing endonuclease subunit 2,0.30100573192911273,0,0,,,,,0.4951315727245182,,
ENSG00000134917,Q9UP79,ADAMTS8,ADAM metallopeptidase with thrombospondin type 1 motif 8,0.30089553597275437,0,0,,0.03555205258228916,,0.015198269940290528,0.4928349667827085,,
ENSG00000117481,Q96CB9,NSUN4,NOP2/Sun RNA methyltransferase 4,0.30085587084659343,0,0,,,,,0.49488506262319076,,
ENSG00000049860,P07686,HEXB,hexosaminidase subunit beta,0.30067299553180554,0,0,,0.04347177452735894,,0.2626620386669424,,,0.4804851052493662
ENSG00000141013,O95995,DRC4,dynein regulatory complex subunit 4,0.3003462594570592,0,0,,,,,0.4940467905837805,,
ENSG00000138678,Q53EU6,GPAT3,glycerol-3-phosphate acyltransferase 3,0.30025814580042975,0,0,,0.009540116690747918,,,0.4934248444748309,,
ENSG00000160584,Q9Y2K2,SIK3,SIK family kinase 3,0.30025742405523764,0,0,,,,0.1504628724088762,,,0.4863775194728878
ENSG00000139734,Q9NSV4,DIAPH3,diaphanous related formin 3,0.30016932770519167,0,0,,,,0.0884200537296988,,,0.48933474860045023
ENSG00000107954,O76050,NEURL1,neuralized E3 ubiquitin protein ligase 1,0.3001466497892441,0,0,,,,0.7289616005147138,0.45727036781147024,,
ENSG00000185658,Q9NSI6,BRWD1,bromodomain and WD repeat domain containing 1,0.30004115099682455,0,0,,,,0.05986429659814436,0.490551695504619,,
ENSG00000144712,O75155,CAND2,cullin associated and neddylation dissociated 2 (putative),0.3000231492518481,0,0,,0.06633364061881139,,,0.49019861680002774,,
ENSG00000006704,Q9UHL9,GTF2IRD1,GTF2I repeat domain containing 1,0.29996815926297404,0,0,,,,,0.4934248444748309,,
ENSG00000133195,Q8N1S5,SLC39A11,solute carrier family 39 member 11,0.29985509732840004,0,0,,,,0.04010654567576667,0.4912335388938117,,
ENSG00000175352,Q9NQ35,NRIP3,nuclear receptor interacting protein 3,0.29968876956584156,0,0,,,,,0.4929652696379743,,
ENSG00000128607,Q6PID8,KLHDC10,kelch domain containing 10,0.29968876956584156,0,0,,,,,0.4929652696379743,,
ENSG00000138081,Q86XK2,FBXO11,F-box protein 11,0.29952016406924376,0,0,,0.03409365500941734,,0.012158615952232422,0.4907130521827332,,
ENSG00000080345,Q5UIP0,RIF1,replication timing regulatory factor 1,0.29933567191896493,0,0,,,,,0.4923844508206618,,
ENSG00000165660,Q15018,ABRAXAS2,"abraxas 2, BRISC complex subunit",0.29933567191896493,0,0,,,,,0.4923844508206618,,
ENSG00000138653,Q9H3R1,NDST4,N-deacetylase and N-sulfotransferase 4,0.2992061115830584,0,0,,,,0.045594809820871586,0.48989159341497013,,
ENSG00000170430,P16455,MGMT,O-6-methylguanine-DNA methyltransferase,0.2992009554120436,0,0,,,,0.19156294805851767,0.4825847049932926,,
ENSG00000109684,Q7Z7G1,CLNK,cytokine dependent hematopoietic cell linker,0.2990444416412438,0,0,,,,0.01654922726831635,0.49107793776441294,,
ENSG00000198346,Q6ZN06,ZNF813,zinc finger protein 813,0.29904149884402326,0,0,,,,,,,0.49190055844985675
ENSG00000009950,Q9NP71,MLXIPL,MLX interacting protein like,0.29903037381630665,0,0,,,,0.15126500332239157,0.4843190084579012,,
ENSG00000221923,Q6PDB4,ZNF880,zinc finger protein 880,0.2989226783021677,0,0,,,,,0.49170510768091663,,
ENSG00000100154,Q96AY4,TTC28,tetratricopeptide repeat domain 28,0.29863599711329425,0,0,,,,,0.4912335388938117,,
ENSG00000185813,Q99447,PCYT2,"phosphate cytidylyltransferase 2, ethanolamine",0.2985423729112639,0,0,,0.06145967008071812,,0.0768947950329898,,,0.48586902399276016
ENSG00000185002,Q8HWS3,RFX6,regulatory factor X6,0.2985091780258235,0,0,,,,,0.491024931124689,,
ENSG00000187678,Q9C004,SPRY4,sprouty RTK signaling antagonist 4,0.2984305145051365,0,0,,,,0.030396539880581056,0.48937570861229507,,
ENSG00000139714,Q6PF18,MORN3,MORN repeat containing 3,0.29842836927006455,0,0,,,,,0.49089200685752504,,
ENSG00000034239,Q9HAE3,CLXN,calaxin,0.29835398600372315,0,0,,,,,0.4907696520325456,,
ENSG00000123143,Q16512,PKN1,protein kinase N1,0.2981602621547818,0,0,,,,0.08147961384655754,,,0.48637701031876185
ENSG00000087448,Q9P2K6,KLHL42,kelch like family member 42,0.2980831434328611,0,0,,,,,0.49032413656939394,,
ENSG00000172728,Q6P4F1,POFUT3,protein O-fucosyltransferase 3,0.2980831434328611,0,0,,,,,0.49032413656939394,,
ENSG00000140474,Q6PHR2,ULK3,unc-51 like kinase 3,0.2980360146047525,0,0,,,,,0.06249659301617932,,0.47462246497174854
ENSG00000132964,P49336,CDK8,cyclin dependent kinase 8,0.29803481187359215,2,4,,,,0.07734230702947845,,,0.4863775194728878
ENSG00000108950,Q96MK3,FAM20A,FAM20A golgi associated secretory pathway pseudokinase,0.2978366205202529,0,0,,,,,0.4899186250974029,,
ENSG00000233608,Q8WVJ9,TWIST2,twist family bHLH transcription factor 2,0.29753559513874483,0,0,,,,0.06839221473130737,0.4860038504660477,,
ENSG00000151577,P35462,DRD3,dopamine receptor D3,0.2975108019794115,4,39,0.4732572389740467,,,0.32250878728168925,,,
ENSG00000163421,Q9HC23,PROK2,prokineticin 2,0.29743292268085914,0,0,,,,0.611978437164535,0.45865565094740246,,
ENSG00000188070,C9JLR9,ZFTA,zinc finger translocation associated,0.29720831862467517,0,0,,,,,0.48888511618808933,,
ENSG00000128271,P29274,ADORA2A,adenosine A2a receptor,0.29720119362277436,4,22,0.44750461490855437,,,0.8273756238486328,,,
ENSG00000173327,Q16584,MAP3K11,mitogen-activated protein kinase kinase kinase 11,0.2971712509397822,2,1,,,,0.16678074823476816,,,0.4804851052493662
ENSG00000167720,Q9GZT4,SRR,serine racemase,0.29712603618629513,0,0,,,,0.22400029397635135,,,0.47754975312609727
ENSG00000121274,Q8NDF8,TENT4B,terminal nucleotidyltransferase 4B,0.2971088371240641,0,0,,,,,0.488721476673523,,
ENSG00000101347,Q9Y3Z3,SAMHD1,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1,0.2969918904189895,0,0,,0.012277812715051368,,0.015198269940290528,0.48749635444423006,,
ENSG00000021645,Q9HDB5,NRXN3,neurexin 3,0.29683193465452956,0,0,,0.04600150185041642,,0.7244843737481642,0.4510195188531179,,
ENSG00000121797,O00421,CCRL2,C-C motif chemokine receptor like 2,0.2966951577790607,0,0,,,,0.408664591727812,0.46760777597655756,,
ENSG00000101350,O15066,KIF3B,kinesin family member 3B,0.29666441919607706,0,0,,0.017598481593797236,,,0.4871105188483262,,
ENSG00000108591,P55039,DRG2,developmentally regulated GTP binding protein 2,0.29660945179836684,0,0,,,,0.012158615952232422,0.48729209493501613,,
ENSG00000164938,Q96A56,TP53INP1,tumor protein p53 inducible nuclear protein 1,0.29641603984264664,0,0,,0.08611067419504988,,0.08689557543827454,0.4813235284422562,,
ENSG00000150760,Q14185,DOCK1,dedicator of cytokinesis 1,0.29639348204681265,0,0,,,,0.14896499847142758,0.4800965219670028,,
ENSG00000105339,A2RUS2,DENND3,DENN domain containing 3,0.29633079856392885,0,0,,,,0.03647584785669726,0.4856178699281468,,
ENSG00000144488,Q6ZVH7,ESPNL,espin like,0.2961379012026882,0,0,,,,,0.4871243608090357,,
ENSG00000187624,Q6ZQX7,LIAT1,ligand of ATE1,0.29605837856363904,0,0,,,,0.030396539880581056,0.48547372511217146,,
ENSG00000237524,A0A1B0GUA7,TEX51,testis expressed 51,0.2959439827682596,0,0,,,,,0.486805379709229,,
ENSG00000095059,P49366,DHPS,deoxyhypusine synthase,0.2959182753447773,0,0,,,,0.12556986711105805,,,0.48048459959409207
ENSG00000011523,Q76N32,CEP68,centrosomal protein 68,0.2958817737873638,0,0,,,,,0.4867030506593762,,
ENSG00000154001,Q16537,PPP2R5E,protein phosphatase 2 regulatory subunit B'epsilon,0.29574702904975114,0,0,,,,0.03343619386863916,0.26120301650110533,,0.42043762514189875
ENSG00000206561,Q9Y215,COLQ,collagen like tail subunit of asymmetric acetylcholinesterase,0.29565527494119836,0,0,,,,,0.486330477256194,,
ENSG00000141736,P04626,ERBB2,erb-b2 receptor tyrosine kinase 2,0.29548664055892987,4,44,,,,0.7487241676152888,,,0.44861687812152956
ENSG00000135436,Q8IYM0,FAM186B,family with sequence similarity 186 member B,0.29548054348352626,0,0,,,,,0.486043057276225,,
ENSG00000137309,P17096,HMGA1,high mobility group AT-hook 1,0.2953347134721608,0,0,,,,0.710344777666548,0.45028593909752646,,
ENSG00000144231,O15514,POLR2D,RNA polymerase II subunit D,0.29506860724317485,0,0,,,,,0.48536545344044335,,
ENSG00000184497,Q8WV15,TMEM255B,transmembrane protein 255B,0.29503642334760516,0,0,,,,,0.4853125133760542,,
