action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25106414,[],CHEMBL5263434,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=c1oc2ccc(Cl)cc2c(O)c1C(c1cccc([N+](=O)[O-])c1)c1c(O)c2cc(Cl)ccc2oc1=O,,,CHEMBL5260826,Eur J Med Chem,2017,"{'bei': '8.68', 'le': '0.17', 'lle': '-1.14', 'sei': '3.17'}",CHEMBL3264731,,CHEMBL3264731,4.57,0,http://www.openphacts.org/units/Nanomolar,3937516,=,1,1,=,,IC50,nM,,27070.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,27.07
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25106415,[],CHEMBL5263434,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=c1oc2ccc(Cl)cc2c(O)c1C(c1ccc(Cl)cc1Cl)c1c(O)c2cc(Cl)ccc2oc1=O,,,CHEMBL5260826,Eur J Med Chem,2017,"{'bei': '8.69', 'le': '0.19', 'lle': '-2.32', 'sei': '4.74'}",CHEMBL3264730,,CHEMBL3264730,4.78,0,http://www.openphacts.org/units/Nanomolar,3937517,=,1,1,=,,IC50,nM,,16540.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,16.54
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25106416,[],CHEMBL5263434,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5260826,Eur J Med Chem,2017,,CHEMBL404271,ACARBOSE,CHEMBL404271,,1,http://www.openphacts.org/units/Nanomolar,3937518,=,1,1,=,,IC50,nM,,906000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,906.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25106417,[],CHEMBL5263434,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C(c2c(O)c3cc(C)ccc3oc2=O)c2c(O)c3cc(C)ccc3oc2=O)cc(OC)c1OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5260826,Eur J Med Chem,2017,,CHEMBL3264720,,CHEMBL3264720,,0,http://www.openphacts.org/units/Nanomolar,3937559,=,1,1,=,,IC50,nM,,385990.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,385.99
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25106418,[],CHEMBL5263434,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc(C(c2c(O)c3cc(C)ccc3oc2=O)c2c(O)c3cc(C)ccc3oc2=O)ccc1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5260826,Eur J Med Chem,2017,,CHEMBL3264733,,CHEMBL3264733,,0,http://www.openphacts.org/units/Nanomolar,3937560,=,1,1,=,,IC50,nM,,221060.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,221.06
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25106419,[],CHEMBL5263434,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(c2c(O)c3cc(C)ccc3oc2=O)c2c(O)c3cc(C)ccc3oc2=O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5260826,Eur J Med Chem,2017,,CHEMBL3264735,,CHEMBL3264735,,0,http://www.openphacts.org/units/Nanomolar,3937561,=,1,1,=,,IC50,nM,,106630.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,106.63
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25106420,[],CHEMBL5263434,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(c2c(O)c3cc(Cl)ccc3oc2=O)c2c(O)c3cc(Cl)ccc3oc2=O)cc1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5260826,Eur J Med Chem,2017,,CHEMBL3264726,,CHEMBL3264726,,0,http://www.openphacts.org/units/Nanomolar,3937562,=,1,1,=,,IC50,nM,,113050.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,113.05
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25106421,[],CHEMBL5263434,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=c1oc2ccc(Cl)cc2c(O)c1C(c1cccc(O)c1)c1c(O)c2cc(Cl)ccc2oc1=O,,,CHEMBL5260826,Eur J Med Chem,2017,"{'bei': '8.20', 'le': '0.16', 'lle': '-1.42', 'sei': '3.37'}",CHEMBL3264725,,CHEMBL3264725,4.08,0,http://www.openphacts.org/units/Nanomolar,3937563,=,1,1,=,,IC50,nM,,84060.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,84.06
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25106422,[],CHEMBL5263434,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C(c2c(O)c3cc(Cl)ccc3oc2=O)c2c(O)c3cc(Cl)ccc3oc2=O)ccc1O,,,CHEMBL5260826,Eur J Med Chem,2017,"{'bei': '7.73', 'le': '0.15', 'lle': '-1.43', 'sei': '3.13'}",CHEMBL3264724,,CHEMBL3264724,4.08,0,http://www.openphacts.org/units/Nanomolar,3937564,=,1,1,=,,IC50,nM,,83640.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,83.64
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25106423,[],CHEMBL5263434,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc(C(c2c(O)c3cc(Cl)ccc3oc2=O)c2c(O)c3cc(Cl)ccc3oc2=O)ccc1O,,,CHEMBL5260826,Eur J Med Chem,2017,"{'bei': '7.84', 'le': '0.16', 'lle': '-1.66', 'sei': '3.26'}",CHEMBL3264727,,CHEMBL3264727,4.24,0,http://www.openphacts.org/units/Nanomolar,3937565,=,1,1,=,,IC50,nM,,57140.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,57.14
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25106424,[],CHEMBL5263434,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C(c2c(O)c3cc(Cl)ccc3oc2=O)c2c(O)c3cc(Cl)ccc3oc2=O)cc(OC)c1OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5260826,Eur J Med Chem,2017,,CHEMBL3264728,,CHEMBL3264728,,0,http://www.openphacts.org/units/Nanomolar,3937566,=,1,1,=,,IC50,nM,,128140.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,128.14
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25106425,[],CHEMBL5263434,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(c2c(O)c3cc(Cl)ccc3oc2=O)c2c(O)c3cc(Cl)ccc3oc2=O)cc1OC,,,CHEMBL5260826,Eur J Med Chem,2017,"{'bei': '7.46', 'le': '0.15', 'lle': '-1.77', 'sei': '3.38'}",CHEMBL3264729,,CHEMBL3264729,4.04,0,http://www.openphacts.org/units/Nanomolar,3937567,=,1,1,=,,IC50,nM,,91360.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,91.36
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834348,[],CHEMBL5501931,Inhibition of alpha-glucosidase (unknown origin) using p-NPG as substrate preincubated with compound followed by substrate addition by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(/N=C2\NC(=O)/C(=C\c3ccccc3)S2)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '17.14', 'le': '0.35', 'lle': '3.93', 'sei': '6.06'}",CHEMBL5559448,,CHEMBL5559448,6.16,0,http://www.openphacts.org/units/Nanomolar,4055192,=,1,1,=,,IC50,nM,,691.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,0.691
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834349,[],CHEMBL5501931,Inhibition of alpha-glucosidase (unknown origin) using p-NPG as substrate preincubated with compound followed by substrate addition by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(/C=C2/S/C(=N/c3ccc(S(N)(=O)=O)cc3)NC2=O)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '16.24', 'le': '0.33', 'lle': '4.09', 'sei': '5.70'}",CHEMBL5512544,,CHEMBL5512544,6.32,0,http://www.openphacts.org/units/Nanomolar,4055191,=,1,1,=,,IC50,nM,,475.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,0.475
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834350,[],CHEMBL5501931,Inhibition of alpha-glucosidase (unknown origin) using p-NPG as substrate preincubated with compound followed by substrate addition by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(/N=C2\NC(=O)/C(=C\c3ccc(Cl)cc3)S2)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '14.68', 'le': '0.32', 'lle': '2.90', 'sei': '5.69'}",CHEMBL5532288,,CHEMBL5532288,5.78,0,http://www.openphacts.org/units/Nanomolar,4055190,=,1,1,=,,IC50,nM,,1646.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,1.646
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834351,[],CHEMBL5501931,Inhibition of alpha-glucosidase (unknown origin) using p-NPG as substrate preincubated with compound followed by substrate addition by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(/N=C2\NC(=O)/C(=C\c3ccc(F)cc3)S2)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '16.84', 'le': '0.35', 'lle': '4.00', 'sei': '6.26'}",CHEMBL5555209,,CHEMBL5555209,6.36,0,http://www.openphacts.org/units/Nanomolar,4055189,=,1,1,=,,IC50,nM,,440.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,0.44
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834352,[],CHEMBL5501931,Inhibition of alpha-glucosidase (unknown origin) using p-NPG as substrate preincubated with compound followed by substrate addition by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C(=O)/C(=C\c2ccccc2)S/C1=N/c1ccc(S(N)(=O)=O)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '17.30', 'le': '0.35', 'lle': '3.89', 'sei': '6.96'}",CHEMBL5556832,,CHEMBL5556832,6.46,0,http://www.openphacts.org/units/Nanomolar,4055188,=,1,1,=,,IC50,nM,,346.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,0.346
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834353,[],CHEMBL5501931,Inhibition of alpha-glucosidase (unknown origin) using p-NPG as substrate preincubated with compound followed by substrate addition by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(/C=C2/S/C(=N/c3ccc(S(N)(=O)=O)cc3)N(C)C2=O)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '13.57', 'le': '0.28', 'lle': '2.90', 'sei': '5.36'}",CHEMBL5517809,,CHEMBL5517809,5.47,0,http://www.openphacts.org/units/Nanomolar,4055187,=,1,1,=,,IC50,nM,,3346.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,3.346
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834354,[],CHEMBL5501931,Inhibition of alpha-glucosidase (unknown origin) using p-NPG as substrate preincubated with compound followed by substrate addition by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C(=O)/C(=C\c2ccc(Cl)cc2)S/C1=N/c1ccc(S(N)(=O)=O)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '14.36', 'le': '0.31', 'lle': '2.64', 'sei': '6.31'}",CHEMBL5555959,,CHEMBL5555959,5.86,0,http://www.openphacts.org/units/Nanomolar,4055186,=,1,1,=,,IC50,nM,,1387.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,1.387
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834355,[],CHEMBL5501931,Inhibition of alpha-glucosidase (unknown origin) using p-NPG as substrate preincubated with compound followed by substrate addition by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C(=O)/C(=C\c2ccc(F)cc2)S/C1=N/c1ccc(S(N)(=O)=O)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '15.49', 'le': '0.32', 'lle': '3.36', 'sei': '6.53'}",CHEMBL5558583,,CHEMBL5558583,6.07,0,http://www.openphacts.org/units/Nanomolar,4055185,=,1,1,=,,IC50,nM,,860.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,0.86
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834356,[],CHEMBL5501931,Inhibition of alpha-glucosidase (unknown origin) using p-NPG as substrate preincubated with compound followed by substrate addition by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCN1C(=O)/C(=C\c2ccccc2)S/C1=N/c1ccc(S(N)(=O)=O)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '14.69', 'le': '0.30', 'lle': '2.73', 'sei': '6.13'}",CHEMBL5549876,,CHEMBL5549876,5.69,0,http://www.openphacts.org/units/Nanomolar,4055184,=,1,1,=,,IC50,nM,,2025.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,2.025
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834357,[],CHEMBL5501931,Inhibition of alpha-glucosidase (unknown origin) using p-NPG as substrate preincubated with compound followed by substrate addition by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCN1C(=O)/C(=C\c2ccc(OC)cc2)S/C1=N/c1ccc(S(N)(=O)=O)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '14.29', 'le': '0.29', 'lle': '2.99', 'sei': '5.84'}",CHEMBL5527910,,CHEMBL5527910,5.96,0,http://www.openphacts.org/units/Nanomolar,4055183,=,1,1,=,,IC50,nM,,1085.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,1.085
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834358,[],CHEMBL5501931,Inhibition of alpha-glucosidase (unknown origin) using p-NPG as substrate preincubated with compound followed by substrate addition by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCN1C(=O)/C(=C\c2ccc(Cl)cc2)S/C1=N/c1ccc(S(N)(=O)=O)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '15.05', 'le': '0.32', 'lle': '2.74', 'sei': '6.84'}",CHEMBL5505787,,CHEMBL5505787,6.35,0,http://www.openphacts.org/units/Nanomolar,4055182,=,1,1,=,,IC50,nM,,447.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,0.447
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834359,[],CHEMBL5501931,Inhibition of alpha-glucosidase (unknown origin) using p-NPG as substrate preincubated with compound followed by substrate addition by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCN1C(=O)/C(=C\c2ccc(F)cc2)S/C1=N/c1ccc(S(N)(=O)=O)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '14.54', 'le': '0.30', 'lle': '2.79', 'sei': '6.35'}",CHEMBL5556926,,CHEMBL5556926,5.89,0,http://www.openphacts.org/units/Nanomolar,4055181,=,1,1,=,,IC50,nM,,1276.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,1.276
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834360,[],CHEMBL5501931,Inhibition of alpha-glucosidase (unknown origin) using p-NPG as substrate preincubated with compound followed by substrate addition by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(/N=C2\NC(=O)/C(=C3\C(=O)Nc4ccccc43)S2)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '14.33', 'le': '0.29', 'lle': '4.19', 'sei': '4.39'}",CHEMBL5523415,,CHEMBL5523415,5.74,0,http://www.openphacts.org/units/Nanomolar,4055180,=,1,1,=,,IC50,nM,,1833.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,1.833
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834361,[],CHEMBL5501931,Inhibition of alpha-glucosidase (unknown origin) using p-NPG as substrate preincubated with compound followed by substrate addition by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C(=O)/C(=C2\C(=O)Nc3ccccc32)S/C1=N/c1ccc(S(N)(=O)=O)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '15.01', 'le': '0.30', 'lle': '4.33', 'sei': '5.10'}",CHEMBL5555863,,CHEMBL5555863,6.22,0,http://www.openphacts.org/units/Nanomolar,4055179,=,1,1,=,,IC50,nM,,599.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,0.599
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834362,[],CHEMBL5501931,Inhibition of alpha-glucosidase (unknown origin) using p-NPG as substrate preincubated with compound followed by substrate addition by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCN1C(=O)/C(=C2\C(=O)Nc3ccccc32)S/C1=N/c1ccc(S(N)(=O)=O)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '14.02', 'le': '0.28', 'lle': '3.73', 'sei': '4.93'}",CHEMBL5555903,,CHEMBL5555903,6.01,0,http://www.openphacts.org/units/Nanomolar,4055178,=,1,1,=,,IC50,nM,,978.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,0.978
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834363,[],CHEMBL5501931,Inhibition of alpha-glucosidase (unknown origin) using p-NPG as substrate preincubated with compound followed by substrate addition by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '9.88', 'le': '0.20', 'lle': '14.94', 'sei': '1.99'}",CHEMBL404271,ACARBOSE,CHEMBL404271,6.38,0,http://www.openphacts.org/units/Nanomolar,4055176,=,1,1,=,,IC50,nM,,421.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,0.421
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834438,[],CHEMBL5501939,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(S(=O)(=O)Oc2ccc(/C=N/N=C3/NC(=O)CS3)cc2)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '16.37', 'le': '0.33', 'lle': '4.06', 'sei': '6.56'}",CHEMBL5558505,,CHEMBL5558505,6.38,0,http://www.openphacts.org/units/Nanomolar,4055174,=,1,1,=,,IC50,nM,,420.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,0.42
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834439,[],CHEMBL5501939,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C1N/C(=N\c2nccs2)S/C1=C\c1cc(C(F)(F)F)c2scnc2c1O,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '12.83', 'le': '0.28', 'lle': '1.12', 'sei': '6.28'}",CHEMBL5557090,,CHEMBL5557090,5.50,0,http://www.openphacts.org/units/Nanomolar,4055173,=,1,1,=,,IC50,nM,,3200.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,3.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25834440,[],CHEMBL5501939,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(N2C(=O)CS/C2=N\N=C(\CSc2nc3ccccc3[nH]2)c2ccc(Cl)cc2)cc1,,,CHEMBL5500361,Eur J Med Chem,2024,"{'bei': '9.90', 'le': '0.20', 'lle': '-1.15', 'sei': '6.80'}",CHEMBL5556230,,CHEMBL5556230,5.01,0,http://www.openphacts.org/units/Nanomolar,4055193,=,1,1,=,,IC50,nM,,9800.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,9.8
